InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
49_GARIGILL_27291,49,GARIGILL,27291,Waterbrook Chard Rsv Col Vly,750mL,11,19.99,2024-12-31
49_GARIGILL_27303,49,GARIGILL,27303,Wyndham Bin 555 Shiraz,750mL,16,8.99,2024-12-31
49_GARIGILL_27332,49,GARIGILL,27332,Gilmanton Raspberry Merlot,750mL,4,15.99,2024-12-31
49_GARIGILL_27334,49,GARIGILL,27334,Gilmanton Blueberry Surprise,750mL,10,15.99,2024-12-31
49_GARIGILL_27342,49,GARIGILL,27342,19 Crimes The Banished Red,750mL,96,12.99,2024-12-31
49_GARIGILL_27349,49,GARIGILL,27349,Murphy-Goode California Red,750mL,12,13.99,2024-12-31
49_GARIGILL_27350,49,GARIGILL,27350,Almaden Cab Svgn Cal B/B,5L,17,15.99,2024-12-31
49_GARIGILL_27351,49,GARIGILL,27351,Almaden Chard Cal B/B,5L,11,15.99,2024-12-31
49_GARIGILL_27361,49,GARIGILL,27361,Borsao Campo de Borja Red,750mL,16,10.99,2024-12-31
49_GARIGILL_27367,49,GARIGILL,27367,Ch Haut Bommes Sauternes 10,375mL,5,19.99,2024-12-31
49_GARIGILL_27369,49,GARIGILL,27369,Herencia del Padri Priorat,750mL,24,18.99,2024-12-31
49_GARIGILL_27393,49,GARIGILL,27393,Victor Vineyards Cab Svgn 13,750mL,37,9.99,2024-12-31
49_GARIGILL_27403,49,GARIGILL,27403,Dom du Touch Gasgogne Blanc,750mL,12,9.99,2024-12-31
49_GARIGILL_27412,49,GARIGILL,27412,Peter Paul Bennett Vy Svgn B,750mL,0,11.99,2024-12-31
49_GARIGILL_27429,49,GARIGILL,27429,Grahams Six Grapes,750mL,14,19.99,2024-12-31
49_GARIGILL_27442,49,GARIGILL,27442,Renato Ratti Barb d'Asti Bat,750mL,10,18.99,2024-12-31
49_GARIGILL_27444,49,GARIGILL,27444,Renato Ratti Langhe Nebbiolo,750mL,12,24.99,2024-12-31
49_GARIGILL_27460,49,GARIGILL,27460,Ecco Domani Merlot Venezie,750mL,22,9.99,2024-12-31
49_GARIGILL_27461,49,GARIGILL,27461,Ecco Domani Pnt Grigio Venez,750mL,39,8.99,2024-12-31
49_GARIGILL_27473,49,GARIGILL,27473,BiancaVigna Spumante Rosa,750mL,12,14.99,2024-12-31
49_GARIGILL_27474,49,GARIGILL,27474,BiancaVigna Prosecco Brut,750mL,6,14.99,2024-12-31
49_GARIGILL_27502,49,GARIGILL,27502,Ma Serenite Corbieres Langue,750mL,12,14.99,2024-12-31
49_GARIGILL_27503,49,GARIGILL,27503,Ch Ste Michelle Hrse Hvn Svg,750mL,15,11.99,2024-12-31
49_GARIGILL_27504,49,GARIGILL,27504,Mon Plaisir Minervois Charmi,750mL,12,14.99,2024-12-31
49_GARIGILL_27512,49,GARIGILL,27512,Warre's Late Bottled Vintage,750mL,8,22.99,2024-12-31
49_GARIGILL_27514,49,GARIGILL,27514,Clos du Bois RSV Cab Svgn,750mL,20,17.99,2024-12-31
49_GARIGILL_27515,49,GARIGILL,27515,Clos du Bois RSV Chard RRV,750mL,17,13.99,2024-12-31
49_GARIGILL_27520,49,GARIGILL,27520,Vargas Rioja Crianza,750mL,23,12.49,2024-12-31
49_GARIGILL_27549,49,GARIGILL,27549,Whitman Express Pnt Blanc,750mL,36,11.99,2024-12-31
49_GARIGILL_27553,49,GARIGILL,27553,Hedges Family Estate Red Mtn,750mL,12,26.99,2024-12-31
49_GARIGILL_27556,49,GARIGILL,27556,Querceto Chianti Clsc RSV,750mL,37,12.99,2024-12-31
49_GARIGILL_27567,49,GARIGILL,27567,Zenato Pinot Grigio Veneto,750mL,11,10.99,2024-12-31
49_GARIGILL_27596,49,GARIGILL,27596,MezzaCorona Pnt Grigio,750mL,11,7.99,2024-12-31
49_GARIGILL_27626,49,GARIGILL,27626,LaBelle Winery Holiday 3 Pak,750mL 3 Pk,13,40.99,2024-12-31
49_GARIGILL_27644,49,GARIGILL,27644,Cline Znfdl Cal,750mL,18,9.99,2024-12-31
49_GARIGILL_27662,49,GARIGILL,27662,Carnivor Zinfandel,750mL,0,12.99,2024-12-31
49_GARIGILL_27689,49,GARIGILL,27689,Loyal Dog Winery Naked Apple,750mL,8,14.99,2024-12-31
49_GARIGILL_27699,49,GARIGILL,27699,Buglioni Bugiardo Ripasso,750mL,12,24.99,2024-12-31
49_GARIGILL_27708,49,GARIGILL,27708,Ch Puech-Haut Prestige Langu,750mL,96,18.99,2024-12-31
49_GARIGILL_27735,49,GARIGILL,27735,Bogle Cab Svgn Cal,750mL,71,10.99,2024-12-31
49_GARIGILL_27769,49,GARIGILL,27769,Folie a Deux Pinot Noir,750mL,24,19.99,2024-12-31
49_GARIGILL_27799,49,GARIGILL,27799,Ch de Sancerre Sancerre,750mL,18,29.99,2024-12-31
49_GARIGILL_27801,49,GARIGILL,27801,Moet & Chandon Nectar Imper,750mL,2,45.99,2024-12-31
49_GARIGILL_27802,49,GARIGILL,27802,Moet & Chandon Imperial,375mL,35,24.49,2024-12-31
49_GARIGILL_27808,49,GARIGILL,27808,Blackstone Chard Monterey,750mL,6,7.99,2024-12-31
49_GARIGILL_27813,49,GARIGILL,27813,Warre's Warrior Port,750mL,12,13.99,2024-12-31
49_GARIGILL_27830,49,GARIGILL,27830,Silverado Svgn Bl Napa,750mL,12,19.99,2024-12-31
49_GARIGILL_27831,49,GARIGILL,27831,Wild Horse CC Chard,750mL,15,15.99,2024-12-31
49_GARIGILL_27835,49,GARIGILL,27835,Wild Horse CC Pnt Nr,750mL,20,15.99,2024-12-31
49_GARIGILL_27854,49,GARIGILL,27854,F Coppola Black Label Claret,750mL,15,16.99,2024-12-31
49_GARIGILL_27867,49,GARIGILL,27867,Vendange Merlot,1.5L,19,7.99,2024-12-31
49_GARIGILL_27872,49,GARIGILL,27872,Flora Springs Napa Red,750mL,35,26.99,2024-12-31
49_GARIGILL_27874,49,GARIGILL,27874,Forefront by Pine Ridge Pnt,750mL,72,12.99,2024-12-31
49_GARIGILL_27886,49,GARIGILL,27886,Roth Estate Pinot Noir,750mL,72,14.99,2024-12-31
49_GARIGILL_27911,49,GARIGILL,27911,Ruffino Chianti Clsc Santeda,750mL,18,15.99,2024-12-31
49_GARIGILL_27932,49,GARIGILL,27932,Marc Bredif Vouvray,750mL,20,17.99,2024-12-31
49_GARIGILL_28069,49,GARIGILL,28069,Sutter Home Merlot Cal,1.5L,16,9.99,2024-12-31
49_GARIGILL_28070,49,GARIGILL,28070,Sutter Home Moscato Cal,1.5L,14,9.99,2024-12-31
49_GARIGILL_28081,49,GARIGILL,28081,Gandia Hoya de Cadenas RSV,750mL,13,8.99,2024-12-31
49_GARIGILL_28092,49,GARIGILL,28092,Cline Ancient Vin Znfdl,750mL,17,14.99,2024-12-31
49_GARIGILL_28114,49,GARIGILL,28114,Steele Chard Cal,750mL,22,16.99,2024-12-31
49_GARIGILL_28138,49,GARIGILL,28138,Columbia Crest Grand Chard,750mL,15,9.99,2024-12-31
49_GARIGILL_28147,49,GARIGILL,28147,Kris Pnt Grigio Alto Adige,750mL,27,10.99,2024-12-31
49_GARIGILL_28156,49,GARIGILL,28156,Sauvion Vouvray,750mL,13,13.99,2024-12-31
49_GARIGILL_28163,49,GARIGILL,28163,Villa Maria Svgn Bl Pvt Bin,750mL,21,11.99,2024-12-31
49_GARIGILL_28214,49,GARIGILL,28214,Lagaria Venezie Pnt Grigio,750mL,15,11.99,2024-12-31
49_GARIGILL_28223,49,GARIGILL,28223,Ch Ste Michelle Canoe Rdge C,750mL,16,15.99,2024-12-31
49_GARIGILL_28239,49,GARIGILL,28239,Fetzer Eagle Peak Merlot,1.5L,14,12.99,2024-12-31
49_GARIGILL_28258,49,GARIGILL,28258,Nathanson Creek Cab Svgn,1.5L,19,7.99,2024-12-31
49_GARIGILL_28260,49,GARIGILL,28260,Nathanson Creek Chard,1.5L,15,7.99,2024-12-31
49_GARIGILL_28262,49,GARIGILL,28262,Nathanson Creek Merlot,1.5L,14,7.99,2024-12-31
49_GARIGILL_28474,49,GARIGILL,28474,Burgans Albarino Baixas Rio,750mL,52,12.99,2024-12-31
49_GARIGILL_28548,49,GARIGILL,28548,St Francis Old Vines Znfdl,750mL,7,15.99,2024-12-31
49_GARIGILL_28579,49,GARIGILL,28579,R M Woodbridge Merlot Cal,750mL,17,7.99,2024-12-31
49_GARIGILL_28580,49,GARIGILL,28580,Silverado Chard,750mL,19,24.99,2024-12-31
49_GARIGILL_28658,49,GARIGILL,28658,R Mondavi Pnt Nr Pvt Sel,750mL,24,8.99,2024-12-31
49_GARIGILL_28681,49,GARIGILL,28681,F Coppola Rosso Bianco Rosso,750mL,17,10.99,2024-12-31
49_GARIGILL_28682,49,GARIGILL,28682,F Coppola Rosso Bianco Pnt G,750mL,9,10.99,2024-12-31
49_GARIGILL_28736,49,GARIGILL,28736,Turning Leaf RSV Pnt Grigio,750mL,21,5.99,2024-12-31
49_GARIGILL_28775,49,GARIGILL,28775,C K Mondavi Merlot,1.5L,18,12.99,2024-12-31
49_GARIGILL_28856,49,GARIGILL,28856,Seghesio Znfdl Sonoma,750mL,47,19.95,2024-12-31
49_GARIGILL_28887,49,GARIGILL,28887,Livingston Nat Flvrs Chard,3L,8,12.99,2024-12-31
49_GARIGILL_28888,49,GARIGILL,28888,Livingston Clrs Wh Znfdl Cal,3L,9,11.99,2024-12-31
49_GARIGILL_28889,49,GARIGILL,28889,Peter Vella Chard Cal B/B,5L,8,15.49,2024-12-31
49_GARIGILL_28890,49,GARIGILL,28890,Peter Vella Wh Znfdl Cal,5L,7,14.99,2024-12-31
49_GARIGILL_28919,49,GARIGILL,28919,Gallo Twin Valley Merlot Cal,1.5L,9,9.99,2024-12-31
49_GARIGILL_28947,49,GARIGILL,28947,R M Woodbridge Merlot Cal,1.5L,65,8.99,2024-12-31
49_GARIGILL_29077,49,GARIGILL,29077,Pine Ridge Chn Bl/Viognier,750mL,18,14.99,2024-12-31
49_GARIGILL_29081,49,GARIGILL,29081,Beringer Wh Znfdl/Chard LVS,750mL,22,9.99,2024-12-31
49_GARIGILL_29128,49,GARIGILL,29128,Sutter Home Merlot Cal,187mL 4 Pk,11,5.99,2024-12-31
49_GARIGILL_29129,49,GARIGILL,29129,Sutter Home Wh Merlot Cal,1.5L,15,9.99,2024-12-31
49_GARIGILL_29169,49,GARIGILL,29169,Franzia Tap Merlot,5L,16,17.99,2024-12-31
49_GARIGILL_29182,49,GARIGILL,29182,Cantele Salice Salentino Rsv,750mL,10,13.99,2024-12-31
49_GARIGILL_29192,49,GARIGILL,29192,Perrin Chtnf du Pape,750mL,18,27.99,2024-12-31
49_GARIGILL_29212,49,GARIGILL,29212,R Mondavi Merlot Pvt Sel,750mL,20,8.99,2024-12-31
49_GARIGILL_29248,49,GARIGILL,29248,Toasted Head Chard,750mL,71,9.99,2024-12-31
49_GARIGILL_29352,49,GARIGILL,29352,Elk Cove Pnt Gris Ore,750mL,8,18.99,2024-12-31
49_GARIGILL_29371,49,GARIGILL,29371,Merryvale Starmont Cab Svgn,750mL,3,27.99,2024-12-31
49_GARIGILL_29407,49,GARIGILL,29407,Wild Horse CC Merlot,750mL,39,15.99,2024-12-31
49_GARIGILL_29431,49,GARIGILL,29431,Clos du Val Cab Svgn Napa,750mL,0,54.99,2024-12-31
49_GARIGILL_29477,49,GARIGILL,29477,R Mondavi Pvt Sel Rsl,750mL,16,8.99,2024-12-31
49_GARIGILL_29619,49,GARIGILL,29619,Schmitt Sohne Auslese,750mL,16,15.99,2024-12-31
49_GARIGILL_29649,49,GARIGILL,29649,St Hilaire Blanc de Blancs,750mL,7,13.99,2024-12-31
49_GARIGILL_29835,49,GARIGILL,29835,Casal Garcia Vinho Verde Wh,750mL,12,7.99,2024-12-31
49_GARIGILL_29942,49,GARIGILL,29942,Livingston Merlot Cal,3L,13,12.99,2024-12-31
49_GARIGILL_29996,49,GARIGILL,29996,Wild Horse CC Cab Svgn,750mL,18,16.99,2024-12-31
49_GARIGILL_30039,49,GARIGILL,30039,Chateau D'Armailhac 2014,750mL,0,44.49,2024-12-31
49_GARIGILL_30117,49,GARIGILL,30117,Clos Haut Peyraguey 2014,750mL,0,44.49,2024-12-31
49_GARIGILL_30602,49,GARIGILL,30602,Zardetto Prosecco Conegliano,750mL,39,12.99,2024-12-31
49_GARIGILL_30735,49,GARIGILL,30735,Sonoma-Cutrer Cutrer V Chard,750mL,13,28.99,2024-12-31
49_GARIGILL_31070,49,GARIGILL,31070,Treana Red Calif,750mL,46,31.99,2024-12-31
49_GARIGILL_31083,49,GARIGILL,31083,Stags Leap WC Karia Chard,750mL,32,28.99,2024-12-31
49_GARIGILL_31119,49,GARIGILL,31119,Beringer Chard Private RSV,750mL,4,44.99,2024-12-31
49_GARIGILL_31160,49,GARIGILL,31160,Monsanto Chianti Clsc RSV,750mL,17,21.99,2024-12-31
49_GARIGILL_31172,49,GARIGILL,31172,Luna di Luna Chard/Pnt Grig,1.5L,15,16.99,2024-12-31
49_GARIGILL_31186,49,GARIGILL,31186,Almaden Merlot Cal B/B,5L,10,15.99,2024-12-31
49_GARIGILL_31194,49,GARIGILL,31194,Conn Crk Ltd Rls Np Cab Svgn,750mL,9,24.99,2024-12-31
49_GARIGILL_31195,49,GARIGILL,31195,Northstar Merlot Columbia,750mL,11,29.99,2024-12-31
49_GARIGILL_31200,49,GARIGILL,31200,Banfi Rosso di Montalcino,750mL,8,20.99,2024-12-31
49_GARIGILL_31201,49,GARIGILL,31201,Beringer Fndrs Est Cab Svgn,750mL,33,8.99,2024-12-31
49_GARIGILL_31202,49,GARIGILL,31202,Beringer Fndrs Est Chard,750mL,12,8.99,2024-12-31
49_GARIGILL_31203,49,GARIGILL,31203,Beringer Fndrs Est Merlot,750mL,18,8.99,2024-12-31
49_GARIGILL_31231,49,GARIGILL,31231,Nobilo Svgn Bl MarlborougH,750mL,13,9.99,2024-12-31
49_GARIGILL_31277,49,GARIGILL,31277,Landmark Overlook Chard,750mL,0,15.99,2024-12-31
49_GARIGILL_31320,49,GARIGILL,31320,La Vieille Ferme Rose Vntoux,750mL,12,6.99,2024-12-31
49_GARIGILL_31345,49,GARIGILL,31345,Cecchi Cern Chianti Clsc RSV,750mL,20,22.99,2024-12-31
49_GARIGILL_31346,49,GARIGILL,31346,Florio Dry Marsala Italy,750mL,9,10.99,2024-12-31
49_GARIGILL_31347,49,GARIGILL,31347,Florio Sweet Marsala Italy,750mL,17,10.99,2024-12-31
49_GARIGILL_31349,49,GARIGILL,31349,Big House Red Cal,750mL,14,7.99,2024-12-31
49_GARIGILL_31356,49,GARIGILL,31356,Justin Isosceles Paso Roble,750mL,12,79.99,2024-12-31
49_GARIGILL_31384,49,GARIGILL,31384,Benton Lane Pnt Nr Ore,750mL,21,29.99,2024-12-31
49_GARIGILL_31452,49,GARIGILL,31452,Foxhorn SE Cab Svgn Australi,1.5L,15,7.99,2024-12-31
49_GARIGILL_31454,49,GARIGILL,31454,Foxhorn SE Chard Australia,1.5L,15,6.99,2024-12-31
49_GARIGILL_31456,49,GARIGILL,31456,Foxhorn SE Merlot Australia,1.5L,15,7.99,2024-12-31
49_GARIGILL_31465,49,GARIGILL,31465,Franzia Tap Chard,5L,21,17.99,2024-12-31
49_GARIGILL_31466,49,GARIGILL,31466,Ch Carignan Brdx,750mL,14,21.99,2024-12-31
49_GARIGILL_31487,49,GARIGILL,31487,Barefoot Bubbly Brut Cve,750mL,96,6.95,2024-12-31
49_GARIGILL_31488,49,GARIGILL,31488,Barefoot Chard Cal,750mL,24,4.99,2024-12-31
49_GARIGILL_31489,49,GARIGILL,31489,Barefoot Chard Cal,1.5L,12,10.99,2024-12-31
49_GARIGILL_31493,49,GARIGILL,31493,Barefoot Merlot Cal,750mL,10,4.99,2024-12-31
49_GARIGILL_31494,49,GARIGILL,31494,Barefoot Merlot Cal,1.5L,7,10.99,2024-12-31
49_GARIGILL_31497,49,GARIGILL,31497,Barefoot Svgn Bl Cal,1.5L,8,10.99,2024-12-31
49_GARIGILL_31500,49,GARIGILL,31500,Barefoot Wh Znfdl Cal,750mL,21,4.99,2024-12-31
49_GARIGILL_31524,49,GARIGILL,31524,Rosemount Pnt Nr Ausl,750mL,19,8.99,2024-12-31
49_GARIGILL_31541,49,GARIGILL,31541,Morgan Winery Highland Chard,750mL,22,21.99,2024-12-31
49_GARIGILL_31542,49,GARIGILL,31542,Morgan Winery Twelve Clones,750mL,87,24.99,2024-12-31
49_GARIGILL_31558,49,GARIGILL,31558,J Lohr Los Osos Merlot,750mL,10,13.99,2024-12-31
49_GARIGILL_31618,49,GARIGILL,31618,Chartron La Fleur Brdx Whit,750mL,8,11.99,2024-12-31
49_GARIGILL_31621,49,GARIGILL,31621,Novellum Chard Vin de France,750mL,21,10.99,2024-12-31
49_GARIGILL_31787,49,GARIGILL,31787,Peter Vella Merlot Calif B/B,5L,0,16.99,2024-12-31
49_GARIGILL_31866,49,GARIGILL,31866,F Coppola Diamond Merlot,750mL,16,15.99,2024-12-31
49_GARIGILL_31909,49,GARIGILL,31909,Catena Lunlunta Malbec Argn,750mL,7,17.99,2024-12-31
49_GARIGILL_31915,49,GARIGILL,31915,F Coppola Diamond Chard,750mL,17,12.99,2024-12-31
49_GARIGILL_31971,49,GARIGILL,31971,Trinchero Main St Cab Svgn,750mL,19,8.99,2024-12-31
49_GARIGILL_32054,49,GARIGILL,32054,Greg Norman Lmstn Cab/Merlot,750mL,17,9.99,2024-12-31
49_GARIGILL_32055,49,GARIGILL,32055,Greg Norman Eden Vly Chard,750mL,20,10.99,2024-12-31
49_GARIGILL_32084,49,GARIGILL,32084,Heidsieck Brut Monopole Epe,750mL,115,26.99,2024-12-31
49_GARIGILL_32090,49,GARIGILL,32090,Rutherford Ranch Cab Svgn,750mL,11,26.99,2024-12-31
49_GARIGILL_32107,49,GARIGILL,32107,Erath Pnt Gris Ore,750mL,13,12.99,2024-12-31
49_GARIGILL_32108,49,GARIGILL,32108,Erath Pnt Nr Oregon,750mL,31,15.99,2024-12-31
49_GARIGILL_32138,49,GARIGILL,32138,Bonterra Merlot Organic Mndc,750mL,11,13.99,2024-12-31
49_GARIGILL_32263,49,GARIGILL,32263,Lindemans Bin 65 Chard,1.5L,51,14.99,2024-12-31
49_GARIGILL_32367,49,GARIGILL,32367,Cavit Pinot Noir Delle Vene,750mL,24,6.99,2024-12-31
49_GARIGILL_32368,49,GARIGILL,32368,Cavit Pinot Noir Delle Vene,1.5L,47,9.99,2024-12-31
49_GARIGILL_32479,49,GARIGILL,32479,Danzante Del Vnzi Pnt Grigio,750mL,69,10.99,2024-12-31
49_GARIGILL_32508,49,GARIGILL,32508,C Krug Merlot Napa,750mL,20,21.99,2024-12-31
49_GARIGILL_32545,49,GARIGILL,32545,Artesa Carneros Chard,750mL,16,16.99,2024-12-31
49_GARIGILL_32546,49,GARIGILL,32546,Artesa Carneros Pnt Nr,750mL,22,21.99,2024-12-31
49_GARIGILL_32619,49,GARIGILL,32619,Schmitt Sohne Blue Rsl,1.5L,8,20.99,2024-12-31
49_GARIGILL_32648,49,GARIGILL,32648,Beringer Classic Wh Znfdl,1.5L,33,7.99,2024-12-31
49_GARIGILL_32649,49,GARIGILL,32649,Beringer Classic Wh Merlot,1.5L,8,7.99,2024-12-31
49_GARIGILL_32650,49,GARIGILL,32650,Beringer Fndrs Est Pnt Nr,750mL,18,8.99,2024-12-31
49_GARIGILL_32652,49,GARIGILL,32652,Beringer Classic Wh Merlot,750mL,28,6.99,2024-12-31
49_GARIGILL_32675,49,GARIGILL,32675,Blackstone Cab Svgn Cal,750mL,8,7.99,2024-12-31
49_GARIGILL_32679,49,GARIGILL,32679,Pepperwood Grove Merlot Cal,750mL,17,7.99,2024-12-31
49_GARIGILL_32749,49,GARIGILL,32749,Brancott Svgn Bl Marlboro,750mL,12,9.99,2024-12-31
49_GARIGILL_32796,49,GARIGILL,32796,Warre's Otima 10-Yr Tawny,500mL,4,19.99,2024-12-31
49_GARIGILL_32803,49,GARIGILL,32803,Truchard Carneros Chard,750mL,2,26.99,2024-12-31
49_GARIGILL_32809,49,GARIGILL,32809,Flag Hill Marechal Foch NH,750mL,6,12.99,2024-12-31
49_GARIGILL_32826,49,GARIGILL,32826,Rombauer Carneros Chard,750mL,34,32.95,2024-12-31
49_GARIGILL_32831,49,GARIGILL,32831,Carpineto Dogajolo Tuscan Rd,750mL,28,11.99,2024-12-31
49_GARIGILL_32835,49,GARIGILL,32835,Mionetto Prosecco Superiore,750mL,8,17.99,2024-12-31
49_GARIGILL_32906,49,GARIGILL,32906,Sterling Vintners Cab Svgn C,750mL,46,9.99,2024-12-31
49_GARIGILL_32907,49,GARIGILL,32907,Sterling Vintners Cltn Chard,750mL,91,7.99,2024-12-31
49_GARIGILL_32908,49,GARIGILL,32908,Sterling Vintners Cltn Merlo,750mL,48,9.99,2024-12-31
49_GARIGILL_32915,49,GARIGILL,32915,Kim Crawford Svgn Bl Marlbro,750mL,12,14.99,2024-12-31
49_GARIGILL_32924,49,GARIGILL,32924,Silverado Cab Svgn Napa,750mL,11,46.99,2024-12-31
49_GARIGILL_32968,49,GARIGILL,32968,Alice White Chard Ausl,1.5L,13,13.99,2024-12-31
49_GARIGILL_32969,49,GARIGILL,32969,Alice White Shiraz Ausl,1.5L,15,13.99,2024-12-31
49_GARIGILL_32988,49,GARIGILL,32988,Barefoot Cab Svgn Cal,750mL,25,4.99,2024-12-31
49_GARIGILL_32989,49,GARIGILL,32989,Barefoot Cab Svgn Cal,1.5L,7,10.99,2024-12-31
49_GARIGILL_33032,49,GARIGILL,33032,Rombauer Znfdl,750mL,10,27.99,2024-12-31
49_GARIGILL_33037,49,GARIGILL,33037,Beringer Fndrs Est Cab Svgn,1.5L,9,18.99,2024-12-31
49_GARIGILL_33038,49,GARIGILL,33038,Beringer Fndrs Est Chard,1.5L,19,18.99,2024-12-31
49_GARIGILL_33039,49,GARIGILL,33039,Beringer Fndrs Est Merlot,1.5L,13,18.99,2024-12-31
49_GARIGILL_33143,49,GARIGILL,33143,Our Daily Red,750mL,7,8.99,2024-12-31
49_GARIGILL_33149,49,GARIGILL,33149,Alamos Ridge Malbec Mendoza,750mL,55,8.99,2024-12-31
49_GARIGILL_33267,49,GARIGILL,33267,El Coto de Rioja RSV Coto d,750mL,45,19.99,2024-12-31
49_GARIGILL_33278,49,GARIGILL,33278,Villa Cornaro Pnt Grigio LTD,750mL,8,8.99,2024-12-31
49_GARIGILL_33331,49,GARIGILL,33331,Moletto Prosecco Della Marc,750mL,0,8.99,2024-12-31
49_GARIGILL_33334,49,GARIGILL,33334,Cavit Pinot Grigio Delle Ve,187mL 4 Pk,10,8.99,2024-12-31
49_GARIGILL_33348,49,GARIGILL,33348,Greg Norman Limestone Shiraz,750mL,15,10.99,2024-12-31
49_GARIGILL_33370,49,GARIGILL,33370,Whitehall Lane Cab Svgn Napa,750mL,12,38.99,2024-12-31
49_GARIGILL_33579,49,GARIGILL,33579,Tommasi Valpo Clsc Supr Rafl,750mL,21,15.99,2024-12-31
49_GARIGILL_33581,49,GARIGILL,33581,Masi Modello Delle Venezie,750mL,19,10.99,2024-12-31
49_GARIGILL_33582,49,GARIGILL,33582,Villa Cornaro Prosecco Del,750mL,68,9.99,2024-12-31
49_GARIGILL_33682,49,GARIGILL,33682,R Mondavi Priv Slctn Cab Svg,1.5L,11,20.99,2024-12-31
49_GARIGILL_33683,49,GARIGILL,33683,R Mondavi Private Slct Chard,1.5L,14,20.99,2024-12-31
49_GARIGILL_33684,49,GARIGILL,33684,R Mondavi Private Slct Merlt,1.5L,13,20.99,2024-12-31
49_GARIGILL_33731,49,GARIGILL,33731,Hopler Gruner Veltliner,750mL,32,12.99,2024-12-31
49_GARIGILL_33767,49,GARIGILL,33767,Sensi Chianti DOCG,750mL,10,11.99,2024-12-31
49_GARIGILL_33768,49,GARIGILL,33768,Sensi Sangiovese/Cab Svgn T,750mL,10,24.99,2024-12-31
49_GARIGILL_33873,49,GARIGILL,33873,Bella Sera Pnt Grigio Del,750mL,16,6.49,2024-12-31
49_GARIGILL_33874,49,GARIGILL,33874,Bella Sera Pinot Grigio Del,1.5L,11,10.99,2024-12-31
49_GARIGILL_33960,49,GARIGILL,33960,Allegrini Valpolicella Clsc,750mL,13,15.99,2024-12-31
49_GARIGILL_33965,49,GARIGILL,33965,Castellare Chianti Clsc,750mL,16,21.99,2024-12-31
49_GARIGILL_33982,49,GARIGILL,33982,Lyeth Estate Meritage N Cst,750mL,10,15.99,2024-12-31
49_GARIGILL_33987,49,GARIGILL,33987,Cavit Cab Svgn,1.5L,8,9.99,2024-12-31
49_GARIGILL_33988,49,GARIGILL,33988,Cavit Chardonnay Trentino,1.5L,8,9.99,2024-12-31
49_GARIGILL_34133,49,GARIGILL,34133,Turning Leaf RSV Cab Svgn,1.5L,12,10.99,2024-12-31
49_GARIGILL_34134,49,GARIGILL,34134,Turning Leaf RSV Chard Cal,1.5L,14,10.99,2024-12-31
49_GARIGILL_34137,49,GARIGILL,34137,Fat Bastard Chard,750mL,8,9.99,2024-12-31
49_GARIGILL_34175,49,GARIGILL,34175,Lindemans Bin 50 Shiraz,1.5L,6,11.99,2024-12-31
49_GARIGILL_34393,49,GARIGILL,34393,Valckenberg Gewurz Pfalz,750mL,25,11.99,2024-12-31
49_GARIGILL_34427,49,GARIGILL,34427,Frei Bros RSV Cab Svgn Alex,750mL,11,20.99,2024-12-31
49_GARIGILL_34428,49,GARIGILL,34428,Frei Bros RSV Chard RRV,750mL,14,15.99,2024-12-31
49_GARIGILL_34429,49,GARIGILL,34429,Frei Bros RSV Mendcno Merlot,750mL,11,16.99,2024-12-31
49_GARIGILL_34430,49,GARIGILL,34430,Frei Bros RSV Pnt Nr RRV,750mL,11,20.99,2024-12-31
49_GARIGILL_34431,49,GARIGILL,34431,Beaulieu Cab Svgn Napa,750mL,20,19.99,2024-12-31
49_GARIGILL_34439,49,GARIGILL,34439,Toad Hollow Mendocino Chard,750mL,15,15.99,2024-12-31
49_GARIGILL_34460,49,GARIGILL,34460,Dr Loosen Rsl 'Dr L' M,750mL,34,12.99,2024-12-31
49_GARIGILL_34504,49,GARIGILL,34504,Ca'Montini Pinot Grigio Tre,750mL,11,14.99,2024-12-31
49_GARIGILL_34525,49,GARIGILL,34525,Neyers Merlot Napa,750mL,6,25.99,2024-12-31
49_GARIGILL_34580,49,GARIGILL,34580,Luce Della Vite Lucente Tosc,750mL,1,28.99,2024-12-31
49_GARIGILL_34635,49,GARIGILL,34635,Riunite Lambrusco Rose,1.5L,10,8.99,2024-12-31
49_GARIGILL_34752,49,GARIGILL,34752,Frogs Leap Svgn Bl Napa,750mL,18,23.99,2024-12-31
49_GARIGILL_34825,49,GARIGILL,34825,J Vineyards Pnt Gris,750mL,8,12.99,2024-12-31
49_GARIGILL_34850,49,GARIGILL,34850,Bargetto Chaucer's Hney Mead,750mL,21,12.99,2024-12-31
49_GARIGILL_34870,49,GARIGILL,34870,Arca Nova Vinho Verde,750mL,14,10.99,2024-12-31
49_GARIGILL_34903,49,GARIGILL,34903,Smoking Loon Cab Svgn,750mL,100,6.79,2024-12-31
49_GARIGILL_34904,49,GARIGILL,34904,Smoking Loon Chard,750mL,109,6.79,2024-12-31
49_GARIGILL_34905,49,GARIGILL,34905,Smoking Loon Merlot,750mL,50,6.79,2024-12-31
49_GARIGILL_34947,49,GARIGILL,34947,M Chiarlo Moscato D'Asti Ni,375mL,9,11.49,2024-12-31
49_GARIGILL_34951,49,GARIGILL,34951,Ch Ste Michelle Eroica Rsl W,750mL,10,16.99,2024-12-31
49_GARIGILL_34998,49,GARIGILL,34998,Luiano Chianti Clsc,750mL,15,16.99,2024-12-31
